CPS Name,Lit. Name,system_name,sysname,cps_identifier,Msini_pre_med,Msini_pre_high,Msini_pre_low,a_pre_med,a_pre_high,a_pre_low,ecc_pre_med,ecc_pre_high,ecc_pre_low,comp_ind,teff,teff_err,feh,feh_err,logg,logg_err,Rstar,Rstar_err,Mstar,Mstar_err,Vmag,BV_color,parallax,a_post_low,a_post_med,a_post_high,Mtrue_post_low,Mtrue_post_med,Mtrue_post_high,ecc_post_low,ecc_post_med,ecc_post_high,om_post_low,om_post_med,om_post_high,inc_post_low,inc_post_med,inc_post_high,asc_post_low,asc_post_med,asc_post_high,per_post_low,per_post_med,per_post_high,tp_post_low,tp_post_med,tp_post_high,dmu,dmu_err,signif_dmu,logrhk,age
HD 179949 b,HD 179949 b,HD 179949,HD179949,179949,0.966,0.031,0.03,0.04439,0.00045,0.00046,0.016,0.017,0.011,0,6176.2,90.2,0.155,0.056,4.317,0.023,1.267,0.028,1.22,0.038,4.0932,0.503,0.03639,0.000473590720745,0.0444072319497926,0.0004368724789807,0.1135290024017895,1.0386799832680207,0.4116558072142384,0.0078487032334763,0.0332546275693167,0.0084821456997158,11.996733977134198,-152.09203315297663,13.531414136789834,42.69362727723722,93.79901199051932,36.16994809788597,129.7868324864226,187.6956726611789,118.782317870468,9.898227212978838e-06,3.092543241108748,9.756160375573586e-06,0.1052213101647794,2455199.06143308,0.1092489380389452,0.1201895922422409,0.0479055717587471,False,-4.612,1.39
HD 181234 b,HD 181234 b,HD 181234,HD181234,181234,8.9,1.9,0.76,7.48,0.39,0.23,0.793,0.086,0.082,0,5372.8,79.7,0.377,0.056,4.375,0.028,1.059,0.024,0.973,0.037,4.9577,1.0,0.02092,0.105700226510522,7.467076041967937,0.1091199743722901,1.4358543432724442,11.168443288183752,3.03349773809993,0.0783774977609969,0.8474084762277158,0.0800661659013108,8.810043193125864,115.57554073065074,12.008158038590778,15.730139803087738,79.344630190012,28.50182482661114,18.053825077037885,171.63452962276273,12.09800322145935,67.29921668995848,7507.396467901005,73.68733990957844,6962.435259839054,2457402.0943292696,117.7612126627937,0.6556910872459412,0.037697184830904,True,-5.098,7.84
HD 183263 b,HD 183263 b,HD 183263,HD183263,183263,3.705,0.098,0.1,1.508,0.02,0.02,0.3786,0.004,0.004,0,5876.0,101.2,0.278,0.063,4.281,0.03,1.293,0.031,1.171,0.046,4.2458,0.63,0.01842,0.0173383043858994,1.5093798503098304,0.0189406236085329,0.1572786357640279,3.8208211999295063,0.1543058897300224,0.0041740515865021,0.3769153639262305,0.0032313432631129,0.6293745935129635,-127.01993636269502,0.7001804084156475,14.822032598876165,87.0148059364175,19.017099091209047,131.3456172762812,196.0206504654299,109.50857353599892,0.1154896527468736,624.9955770799498,0.1127342376465776,0.9902078066952528,2455239.9435186605,0.9379934067837894,0.3942576050758362,0.0426710471510887,True,-5.055,6.77
HD 183263 c,HD 183263c,HD 183263,HD183263,183263,7.97,0.22,0.22,6.038,0.082,0.085,0.0595,0.0064,0.0063,1,5876.0,101.2,0.278,0.063,4.281,0.03,1.293,0.031,1.171,0.046,4.2458,0.63,0.01842,0.0741376054253386,6.03762132188222,0.0788349324553898,0.449387090170501,8.434889980812562,0.6058053568041011,0.0070838252272072,0.0578210443604471,0.006189130731591,3.632118463273045,-72.87937575607972,4.91130934978861,19.65614331210753,84.41298263918466,23.500597704094247,15.580638908227256,105.8385217224658,17.097559850018996,21.594575296290717,4990.950194737502,19.68110552981034,51.06063122069463,2454972.418645041,62.03362133027986,0.3942576050758362,0.0426710471510887,True,-5.055,6.77
HD 18445,HIP 13769 C,HD 18445,HD18445,18445,33.8,7.0,4.3,1.209,0.016,0.017,0.67,0.12,0.098,0,4880.8,99.0,-0.06,0.06,4.587,0.027,0.736,0.027,0.766,0.03,5.7281,0.94,6.98421,0.0192946407570884,1.243512526080117,0.0235331935771483,11.441105198525278,72.90139217529709,46.74088312583103,0.0552793116687486,0.8868244581247904,0.0457028581139574,6.145995012923294,97.99384991886556,9.607035889046458,46.59801020594302,95.98276499574936,38.78420025026283,127.49821811348738,184.1237228765525,120.4590064482668,0.6901729799064924,551.6504247279945,0.678576497859126,1.3990153791382909,2455234.9124155217,1.5290507930330932,1.25842022895813,0.466616153717041,False,-4.641,1.54
HD 186427 b,16 Cyg B b,HD 186427,HD186427,186427,1.752,0.054,0.054,1.676,0.025,0.026,0.6832,0.0031,0.0031,0,5712.0,93.3,0.074,0.061,4.3,0.031,1.159,0.027,0.983,0.045,4.5466,0.66,0.04728,0.0258854935123933,1.6757930288878375,0.0254930881124786,0.243763073928185,2.0240918114598165,1.152870239478525,0.0031825429259222,0.6781439823050224,0.0031290543526774,0.5619331102300862,82.18150947946975,0.565599657286981,42.29209285293001,88.82977757084097,41.88642357899761,119.34982995389548,175.43565323816495,124.22771199043424,0.0877523264152841,799.2372942679145,0.0868290731369825,0.4470610991120338,2455335.914851336,0.4315912551246583,0.065925233066082,0.0390299409627914,False,-5.042,6.48
HD 187123 b,HD 187123 b,HD 187123,HD187123,187123,0.501,0.016,0.016,0.04185,0.00065,0.00067,0.004,0.004,0.0028,0,5765.9,96.3,0.106,0.06,4.32,0.032,1.155,0.027,1.02,0.048,4.4576,0.61,0.02173,0.0003139941975682,0.0415786215427852,0.0013579913643243,0.0461187599660185,0.5518364029742923,0.2079518524787483,0.0043552020011217,0.0067644347505589,0.0047593176379243,42.3183322788849,41.46403579178252,36.575088143069806,24.61039799200205,111.95126150012186,27.61646834592148,121.8077417634783,173.81823360269507,127.4669581500469,2.239430883399507e-06,3.0965982082566965,2.293470903858008e-06,0.272033317014575,2455194.964076509,1.1401264369487762,0.1793164312839508,0.0269248895347118,True,-5.015,5.89
HD 187123 c,HD 187123c,HD 187123,HD187123,187123,1.713,0.058,0.058,4.431,0.071,0.072,0.227,0.016,0.017,1,5765.9,96.3,0.106,0.06,4.32,0.032,1.155,0.027,1.02,0.048,4.4576,0.61,0.02173,0.0354723661887872,4.438825328485868,0.136741040804619,0.3726636753074199,2.572305395460281,0.37537092453171,0.0175039266968906,0.273759044400655,0.0177564016338549,3.341206774710571,-92.93010517437766,3.273206819104857,87.59780685187889,135.24921259012788,7.468920894516003,58.13461875766353,286.3471612263471,14.548582692641048,13.884978828994916,3411.7173754512346,14.416135508271964,31.996553973760456,2457099.681369237,33.255139025859535,0.1793164312839508,0.0269248895347118,True,-5.015,5.89
HD 188015 b,HD 188015 b,HD 188015,HD188015,188015,1.455,0.06,0.059,1.187,0.018,0.019,0.17,0.025,0.026,0,5649.5,97.0,0.253,0.061,4.352,0.032,1.125,0.026,1.043,0.048,4.6138,0.7,0.01971,0.0181832248327238,1.187823647134901,0.0181164643544962,0.2079709950311894,1.6700366016299266,0.9801077490542334,0.0234676521816128,0.1730205361793178,0.0236593130880075,7.932603791169555,-139.12470928855953,8.677905490998228,42.773835602554286,92.73674569954429,42.18156813850904,120.16979439640504,177.54497602737734,123.53711031195871,0.3174382071867967,462.6655399156485,0.3153429296646095,16.864821076393127,2455028.5318781333,458.9997724038549,0.045486431568861,0.0297438278794288,False,-5.003,5.64
HD 189733 b,HD 189733 b,HD 189733,HD189733,189733,1.162,0.036,0.035,0.03126,0.00036,0.00037,0.027,0.021,0.018,0,5012.5,67.8,0.041,0.057,4.571,0.023,0.783,0.014,0.828,0.029,6.2475,0.932,0.05057,0.000345368208544,0.0313291765653807,0.0003302126548764,0.121529747750233,1.275613090436338,0.5842032148105334,0.0156022059734762,0.0348414222436464,0.0144971575961217,22.61763136253253,110.13733088937065,21.245871579435843,38.92840169819398,88.72787677493666,37.015845085615,121.80709767366544,178.4959005918959,122.57466043188576,7.551565940122629e-06,2.2185652884725555,7.631341951253034e-06,0.1302589387632906,2455198.069231868,0.1336876233108341,0.0679517462849617,0.0263241343200206,False,-4.445,0.61
HD 190360 c,HD 190360c,HD 190360,HD190360,190360,0.0674,0.0027,0.0026,0.1294,0.0017,0.0017,0.165,0.027,0.028,0,5537.7,83.4,0.23,0.061,4.298,0.028,1.166,0.026,0.986,0.039,4.7039,0.73,0.06244,0.0012579414738301,0.1299365509661057,0.0013489900233845,0.0045660843817128,0.069877384578085,0.0119341223886168,0.0303618652454703,0.1747158584032505,0.0289171552941406,11.121572180837536,-27.815460041284,11.826779893589723,29.06486923938344,90.77503118415464,27.226953055842813,126.63397784872552,186.14677741739956,120.57872575370185,0.0006180460185412,17.11711895179586,0.000626139218177,0.5043233754113317,2455210.5881976443,0.5236789099872112,0.1902693063020706,0.046694841235876,True,-5.105,8.03
HD 190360 b,HD 190360 b,HD 190360,HD190360,190360,1.492,0.043,0.043,3.955,0.052,0.053,0.3274,0.0081,0.0087,1,5537.7,83.4,0.23,0.061,4.298,0.028,1.166,0.026,0.986,0.039,4.7039,0.73,0.06244,0.038314396770672,3.9557698374077823,0.0412967929159444,0.1612028274955099,1.751480427341526,0.2403119938895208,0.0070274722268028,0.34967382284276,0.0069727625042159,1.3428612935371191,10.505286651599196,1.3746016184937684,11.622553098109345,63.012534394633306,19.631189451388806,16.303786880402413,99.5358297961662,23.46965281987113,3.432508090016654,2873.0488289271934,3.259952314659131,9.289238827768711,2453525.3407947016,10.19959898944944,0.1902693063020706,0.046694841235876,True,-5.105,8.03
HD 190406,HIP 98819,HD 190406,HD190406,190406,67.4,2.0,2.0,15.54,0.32,0.31,0.4618,0.0054,0.0053,0,5932.0,81.3,0.051,0.057,4.404,0.03,1.072,0.025,1.07,0.044,4.5641,0.61,0.05643,0.2559036913473669,16.546148592642723,0.2541957240980039,2.000920729304255,73.366361562493,1.988730917311244,0.0035995813070805,0.4652107424358884,0.0036617899291667,0.6391290861014767,-93.28484322128196,0.6423768800611214,2.4015125338226966,98.02036592090668,1.7329403188626742,1.5511507803952895,331.48319740035464,1.126374727216728,261.0080127435467,23024.26053476742,269.73019074003605,14.5941645456478,2457081.3583516525,14.692731374874713,8.250224113464355,0.0460625067353248,True,-4.85,3.23
HD 192263 b,HD 192263 b,HD 192263,HD192263,192263,0.658,0.03,0.03,0.154,0.0019,0.002,0.04,0.037,0.027,0,4998.1,97.0,0.048,0.062,4.564,0.032,0.784,0.029,0.821,0.031,6.2965,0.938,-1.0,0.0019717524717032,0.1540702263802846,0.0019123961653857,0.1009192103757204,0.8593199031646451,0.480126093430033,0.0063253822625281,0.0089913751651339,0.0099612559910911,142.3949742929951,18.437541467052387,109.91301886028693,41.48619762592151,89.54439349804585,42.80075454108237,122.76199384386076,179.36822695810045,124.15421172115636,0.0014613933253322,24.357536612842512,0.0014697895800992,7.218344390392303,2455205.5228252085,8.592268195003271,0.0533756762742996,0.0408403910696506,False,-4.464,0.7
HD 192310 b,HD 192310 b,HD 192310,HD192310,192310,0.0451,0.0064,0.006,0.3262,0.0035,0.0037,0.14,0.12,0.093,0,5181.1,63.1,0.081,0.06,4.494,0.022,0.858,0.016,0.844,0.028,6.0019,0.878,0.11365,0.0035676065935844,0.3261742681331433,0.0035222334269263,0.0101845805722517,0.0536287471177772,0.0291272384870017,0.1074946287029102,0.1389692214097276,0.1131889863130512,,,,,,,,,,,,,,,,0.0899986326694488,0.0499624647200107,False,-4.962,4.87
HD 195019 b,HD 195019 b,HD 195019,HD195019,195019,3.655,0.091,0.09,0.1376,0.0017,0.0017,0.0198,0.0032,0.0032,0,5746.6,99.8,0.05,0.063,4.073,0.027,1.556,0.037,1.049,0.039,4.0482,0.64,0.02652,0.0014547571399099,0.1379304671121302,0.0013695517344313,0.2464422946730335,3.9187167846252473,0.5520633028685262,0.0047750986775328,0.0094755621307623,0.0048029833159089,26.291419351130983,-119.39222240488918,42.63980222143182,28.048330474958007,96.17717662297072,25.4758468462407,125.01029669656434,200.81812432225863,101.69582500594647,0.0001622734754143,18.20135755602871,0.0001616291520107,1.625677746720612,2455202.0080945333,1.8726450027897956,0.4308190047740936,0.0337115637958049,True,-4.989,5.36
HD 209458 b,HD 209458 b,HD 209458,HD209458,209458,0.665,0.022,0.022,0.04635,0.00068,0.0007,0.0105,0.011,0.0074,0,6026.4,96.9,-0.006,0.06,4.307,0.03,1.2,0.028,1.069,0.048,4.2858,0.53,0.02067,0.000684675015983,0.046390432200279,0.0006429593349674,0.0774251364736813,0.7447657238593807,0.3381565816420172,0.0128673586696735,0.0194571681723206,0.0146551899919387,47.41875632333888,47.87644751090689,45.13896059452805,40.38504640124272,90.6614999297892,37.63988022417018,122.1646826991598,177.16574655057963,118.3443688129738,2.417433144064063e-05,3.524745405773257,2.359211030134034e-05,0.3691557683050632,2455195.0060731387,1.1066242158412931,0.0323212631046772,0.0458979420363903,False,-4.959,4.83
HD 210277 b,HD 210277 b,HD 210277,HD210277,210277,1.236,0.032,0.033,1.123,0.014,0.014,0.472,0.0055,0.0056,0,5505.8,76.5,0.213,0.059,4.327,0.027,1.114,0.025,0.964,0.036,4.9891,0.71,0.04692,0.0142785824233111,1.124176151813169,0.0135313821745362,0.1636430872992598,1.4126616722437702,0.8436240042608649,0.0055412206450319,0.4692826348520431,0.0055184811641937,0.991546376523786,124.61562801144116,0.969659181624138,41.65289092934489,88.91069139007351,43.58128171519149,122.9720643268876,179.07791103897375,123.46401611959152,0.0532590109526722,442.9507351264333,0.0531733649280568,0.7631512484513223,2454977.1228758567,0.746962727047503,0.0415651313960552,0.0444605164229869,False,-5.064,7.0
HD 211681,HD 211681,HD 211681,HD211681,211681,76.4,3.3,3.2,7.79,0.21,0.19,0.4413,0.0076,0.0064,0,5708.6,79.9,0.354,0.056,4.082,0.035,1.672,0.039,1.237,0.072,3.8476,0.7,0.01382,0.1572557511129062,8.311174729044042,0.1505913627573001,7.774753694401852,188.87683690117228,7.687687806557903,0.002664709058536,0.4487013187090507,0.0026227899839693,0.5592756116523105,-53.621985667704,0.5603255104218903,0.4787657207243398,153.19699209104914,0.4612830007018829,1.3772618066487323,208.1486475886817,1.3798363575186556,7.839960974394671,7349.709174079669,7.96051472266754,9.200295531656591,2460479.060802993,9.269083728082478,2.288791418075561,0.0464950054883956,True,-4.867,3.44
HD 213472 b,HD 213472 b,HD 213472,HD213472,213472,3.48,1.1,0.59,13.0,5.7,2.6,0.53,0.12,0.085,0,5729.5,99.4,0.125,0.062,4.145,0.032,1.434,0.033,1.048,0.051,4.1273,0.7,0.01549,3.114472371758362,15.60183770887769,10.037715118156717,1.899435880143992,5.943239957781162,7.91494207919968,0.1325975326399975,0.1844700849985137,0.2602032672373842,174.06583070665653,61.5258401707756,77.94567718652458,43.36693805389616,90.7687898759526,42.79606157882732,119.72950489857136,177.57080605437358,123.19750485326692,6179.400326415989,21904.009582802293,24015.206818872783,3325.3719915621914,2457763.4969746363,5493.41086336365,0.0969013348221778,0.03595457598567,False,-5.092,7.67
HD 216520 b,HIP 112527 b,HD 216520,HD216520,216520,0.0326,0.0036,0.0038,0.1954,0.0025,0.0025,0.19,0.13,0.12,0,5160.0,69.5,-0.124,0.057,4.545,0.023,0.783,0.014,0.791,0.03,6.0314,0.86,0.05112,0.0024772122210372,0.194584758060159,0.0024498738414814,0.0064996125508162,0.043297533752045,0.0250548671605144,0.0746790347988011,0.2298182065491394,0.0726070872854448,23.905783687306908,-48.80261845110455,22.93210148451268,42.5962490754508,89.55910967624325,42.79175531602431,122.25685023736372,181.4593140641209,121.87522163788492,0.0149202513441792,35.25327913480598,0.0143082544162069,2.1336206551641226,2455209.657275043,1.968634338118136,0.0855956897139549,0.036348819732666,False,-4.908,4.0
HD 217014 b,51 Peg b,HD 217014,HD217014,217014,0.464,0.014,0.014,0.05236,0.00076,0.00079,0.0042,0.0046,0.003,0,5760.8,95.5,0.206,0.06,4.317,0.031,1.187,0.028,1.069,0.047,4.5579,0.67,0.06465,0.0008333042859762,0.0524667051685892,0.0007047937912265,0.0559789438353691,0.5306900594532239,0.2194481777429568,0.0069660201558143,0.012225597014854,0.0072997187944643,33.36325267070203,1.7043083974150914,36.35163417183912,38.4528999745116,87.87135901784178,39.0632820972033,124.7659648899132,176.31876128782065,127.96006028439038,5.18307147689967e-06,4.23079449108457,5.252568699987137e-06,0.9841366307809948,2455197.400293865,2.927489926572889,0.2657380700111389,0.121782511472702,False,-5.05,6.65
HD 217107 b,HD 217107 b,HD 217107,HD217107,217107,1.385,0.039,0.039,0.0739,0.001,0.0011,0.1279,0.0017,0.0016,0,5606.8,94.3,0.34,0.06,4.325,0.03,1.172,0.028,1.06,0.045,4.7055,0.72,0.04982,0.0019304715645734,0.0746046631187326,0.000548076420223,0.0668068835752373,1.4677362775116791,0.2486124878146407,0.0019089671867818,0.1289209399071067,0.0018582193192857,0.8449082285860001,24.211523976995423,0.8428417833776294,22.673279317592744,83.98076244944303,26.00159854421757,127.57871820521834,184.70988711445068,118.78848547520715,4.99258293729099e-06,7.126878460237325,5.012115149582996e-06,0.0166634167544543,2455194.009047057,0.0161729212850332,0.2465656101703643,0.0357940644025802,True,-5.087,7.55
HD 217107 c,HD 217107c,HD 217107,HD217107,217107,4.31,0.13,0.13,5.944,0.083,0.086,0.3928,0.0069,0.0067,1,5606.8,94.3,0.34,0.06,4.325,0.03,1.172,0.028,1.06,0.045,4.7055,0.72,0.04982,0.1539086452400733,5.953701542118102,0.0447296760195179,0.1952103272653582,4.476764472136155,0.1564863068894535,0.0068685997363711,0.3952466190224749,0.0067055697499078,1.119726613692592,-158.72060173495055,1.2074617786263673,12.018377530666086,88.69625725836501,13.664589588731246,17.362830476594667,179.13743241833112,20.42607784729657,10.53920517591905,5074.794606820685,11.454225429473809,14.867419494315982,2455875.664079125,15.483602584339678,0.2465656101703643,0.0357940644025802,True,-5.087,7.55
HD 218566 b,HD 218566 b,HD 218566,HD218566,218566,0.198,0.018,0.018,0.6875,0.0082,0.0085,0.268,0.1,0.095,0,4942.9,63.1,0.298,0.058,4.529,0.024,0.831,0.015,0.855,0.031,6.2187,1.02,0.03466,0.0083714378304764,0.6871050738021918,0.0082343523864001,0.0338426690288125,0.229080779729441,0.1362770907794445,0.0972443517590861,0.3073844917556363,0.1165802669875345,14.388043470859415,43.826924054707405,21.40172357850065,42.9039854310622,89.4842198235774,42.84857995445952,122.19438024003712,179.81582139576713,123.19596368399934,0.502432113153958,224.99312198217075,0.3950765485208478,7.296273042913526,2455098.1222613147,13.035012705717236,0.0951533168554306,0.0489417612552642,False,-4.91,4.03
HD 219134 d,HD 219134 d,HD 219134,HD219134,219134,0.013,0.001,0.0011,0.03838,0.00043,0.00043,0.063,0.07,0.045,0,4817.1,62.0,0.083,0.058,4.575,0.021,0.757,0.013,0.788,0.027,6.4869,1.01,0.15308,0.0004302427586604,0.0383869222784654,0.0004286343187744,,,,0.0546549220694326,0.062686764694751,0.0550952988913911,,,,,,,,,,,,,,,,0.146289587020874,0.0606961622834205,False,-4.904,3.95
HD 219134 f,HD 219134 f,HD 219134,HD219134,219134,0.0112,0.0014,0.0014,0.06466,0.00073,0.00073,0.16,0.12,0.11,1,4817.1,62.0,0.083,0.058,4.575,0.021,0.757,0.013,0.788,0.027,6.4869,1.01,0.15308,0.0007361252757369,0.0646569638017701,0.000732576264874,,,,0.11654620634513,0.1600088453393155,0.119637486427329,,,,,,,,,,,,,,,,0.146289587020874,0.0606961622834205,False,-4.904,3.95
HD 219134 e,HD 219134 e,HD 219134,HD219134,219134,0.0243,0.0023,0.0022,0.1453,0.0016,0.0016,0.072,0.078,0.051,2,4817.1,62.0,0.083,0.058,4.575,0.021,0.757,0.013,0.788,0.027,6.4869,1.01,0.15308,0.0016037958875678,0.145340108457605,0.0015462361851004,0.0045079652345445,0.0286098568556027,0.0164178044066159,0.0632050994288877,0.0710816258208351,0.065681767007363,,,,,,,,,,,,,,,,0.146289587020874,0.0606961622834205,False,-4.904,3.95
HD 219134 c,HD 219134c,HD 219134,HD219134,219134,0.0516,0.0032,0.003,0.2346,0.0026,0.0027,0.077,0.055,0.05,3,4817.1,62.0,0.083,0.058,4.575,0.021,0.757,0.013,0.788,0.027,6.4869,1.01,0.15308,0.002756442119005,0.2346317659830333,0.0026520289205912,0.008393609928684,0.0603945234495593,0.0345093237109299,0.0529025714843838,0.0774234850442146,0.0525800996487907,,,,,,,,,,,,,,,,0.146289587020874,0.0606961622834205,False,-4.904,3.95
HD 219134 b,HD 219134 b,HD 219134,HD219134,219134,0.308,0.014,0.014,2.968,0.037,0.037,0.025,0.027,0.018,4,4817.1,62.0,0.083,0.058,4.575,0.021,0.757,0.013,0.788,0.027,6.4869,1.01,0.15308,0.0369667325010936,2.967967206466158,0.0361968511378538,0.0438888997508932,0.3545856817765146,0.2032450003196124,0.0232407250193059,0.0250822834164558,0.0233875916823829,,,,,,,,,,,,,,,,0.146289587020874,0.0606961622834205,False,-4.904,3.95
HD 22049 b,eps Eri b,HD 22049,HD22049,22049,0.651,0.039,0.039,3.5,0.039,0.04,0.044,0.047,0.031,0,5020.4,57.7,-0.044,0.058,4.59,0.018,0.759,0.012,0.815,0.024,6.192,0.88,0.31094,0.0354685939290639,3.479585391106696,0.0348655024261885,0.0786162406277365,0.8292216899983417,0.1428867007282331,0.0312243293124804,0.0483307266683008,0.0357141632269948,292.36948874820257,131.23223823713744,36.19663868934035,35.01264502575162,90.72923507743768,33.29859669817638,13.091704082050027,23.288601365957238,17.047234902535365,10.943224192070376,2624.7981771728155,11.043236202818662,235.20049385586756,2455306.2283099936,279.7594443773851,0.891451895236969,0.1721294671297073,True,-4.477,0.77
HD 222582 b,HD 222582 b,HD 222582,HD222582,222582,7.88,0.24,0.24,1.335,0.02,0.02,0.7615,0.0035,0.0034,0,5746.7,91.8,0.017,0.061,4.305,0.031,1.145,0.027,0.969,0.043,4.5865,0.6,0.02369,0.0201743663959119,1.3389620173988606,0.0198105384660907,0.8054061444240901,8.81471573090386,3.08982513602837,0.0032115958063108,0.7607860950056147,0.0032286477612977,0.3452226671857445,-40.44373340231398,0.3409990213708482,36.55353356022759,89.76719909182215,36.703907961955736,123.87965594090868,180.0616962489045,122.59699297675408,0.0437187326414232,572.5374259474958,0.0447091247939397,0.1508706645108759,2455289.3161563925,0.1516829319298267,0.1129921674728393,0.0484632179141044,False,-4.937,4.44
HD 239960,HIP 110893 A,HD 239960,HD239960,239960,54.0,10.0,13.0,15.1,7.1,5.0,0.61,0.11,0.14,0,3493.3,52.1,-0.066,0.078,4.932,0.013,0.326,0.009,0.333,0.011,11.5755,1.65,0.24994,0.6470369525708319,8.224728889536987,0.988852591046914,6.086450651693973,39.63892782988618,23.184446866479853,0.0355894653382111,0.3628281536229817,0.0453388127617067,3.881834358282674,-150.10035555221995,4.096056260794427,43.406727341694136,92.13752824569252,40.29650339280589,122.91957785843302,177.11693266550867,124.40592905916128,1504.8707178581044,13973.696345825216,2329.834277020802,83.4341901098378,2457162.4916941323,86.86427768040448,0.0,100000000.0,False,-4.995,5.49
HD 24040 c,HD 24040c,HD 24040,HD24040,24040,0.201,0.027,0.027,1.3,0.021,0.021,0.11,0.12,0.079,0,5776.5,84.6,0.197,0.059,4.197,0.029,1.387,0.031,1.104,0.053,4.1822,0.66,0.02142,0.0280075542124158,1.3017812900182024,0.0236509700686602,0.083893572679262,0.1867407861741864,0.0866808608423434,0.1638368685837197,0.2518005375869664,0.2269016122713672,149.13441100450044,70.47721874604693,67.3459836878585,40.3405787284187,91.9305447216065,36.7126997959047,116.52489720104164,169.564130843894,118.2714263696935,7.026215756200145,514.7705819871762,4.136038621806733,96.0459371386096,2455040.995488348,191.4323250874877,0.1651540398597717,0.0332186296582222,True,-5.046,6.58
HD 24040 b,HD 24040 b,HD 24040,HD24040,24040,4.05,0.15,0.15,4.708,0.076,0.077,0.0117,0.011,0.0082,1,5776.5,84.6,0.197,0.059,4.197,0.029,1.387,0.031,1.104,0.053,4.1822,0.66,0.02142,0.0812428211268327,4.7041836945968125,0.0681886178437967,0.3210053416819542,4.404383505535941,0.7870947324401492,0.0102647839642223,0.0142043467110405,0.0164288806161403,120.5669567536084,42.18923928655913,63.353118396289375,24.350193693227844,78.17628315054783,28.5150691959704,163.04802848091472,267.84556916593533,54.03214043334009,16.228714926643534,3517.9698975944543,17.53796748873492,617.8376302560791,2453554.7160257665,1810.2971143131144,0.1651540398597717,0.0332186296582222,True,-5.046,6.58
HD 26161 b,HD 26161 b,HD 26161,HD26161,26161,13.5,8.5,3.7,20.4,7.9,4.9,0.82,0.061,0.05,0,6057.6,87.6,-0.009,0.059,4.163,0.027,1.456,0.032,1.133,0.054,3.8946,0.501,0.02441,1.3321404932684455,15.132551746884548,2.380155641237547,4.817368201458713,47.25053126277272,6.571440442496687,0.0138362815275411,0.8420873627862796,0.0199773497682368,0.8606333903809613,-5.669509893827788,0.7891373203935723,75.55252827729493,125.6750227070985,9.084488850630564,13.002727269605924,29.21164682655641,5.322603116519009,2498.725403631106,19808.19418448893,4727.099992160678,3.216114490758628,2460075.9134355686,3.1078650653362274,1.0502324104309082,0.03483197838068,True,-5.032,6.25
HD 28185 b,HD 28185 b,HD 28185,HD28185,28185,6.04,0.2,0.2,1.045,0.016,0.018,0.0629,0.0042,0.0049,0,5622.0,93.8,0.227,0.061,4.383,0.034,1.076,0.025,1.023,0.05,4.8139,0.75,0.02536,0.0058442244366248,1.0339714256607913,0.0059147453795964,0.8103676270293834,6.7531478534735125,4.130881724216479,0.0039637126026963,0.0630135213512734,0.0039845314389051,,,,,,,,,,,,,,,,0.1552456319332122,0.031796358525753,True,-5.029,6.19
HD 28185,HD 28185,HD 28185,HD28185,28185,40.0,43.0,28.0,15.9,7.3,5.1,0.26,0.12,0.093,1,5622.0,93.8,0.227,0.061,4.383,0.034,1.076,0.025,1.023,0.05,4.8139,0.75,0.02536,0.2754175373520979,8.496918263010913,0.2707754570252412,0.5977028654089356,5.994059044762008,0.5908910841899528,0.0390848957409376,0.1501402038422969,0.0395993848205871,,,,,,,,,,,,,,,,0.1552456319332122,0.031796358525753,True,-5.029,6.19
HD 285968 b,HD 285968 b,HD 285968,HD285968,285968,0.0285,0.0043,0.0043,0.06649,0.00042,0.00043,0.16,0.14,0.11,0,3703.5,32.1,0.147,0.081,4.784,0.009,0.478,0.008,0.509,0.01,10.0998,1.51,0.10556,0.0004345210694304,0.0664900684880287,0.0004268547002266,0.0064579139419943,0.0345185625874217,0.0187168897634194,0.1071212763433134,0.1635913171559291,0.1214481650428495,79.85230697307874,88.3786760971502,49.46360089512571,43.1361964233752,91.19966725755332,41.66696541428314,125.3092786019043,185.1133057745291,119.91024444787249,0.000997943115049,8.774924247278744,0.0010058144633724,6.84317241050303,2455197.4457284,3.459386548027396,0.1293329745531082,0.0710544362664222,False,-4.646,1.56
HD 31253 b,HD 31253 b,HD 31253,HD31253,31253,0.446,0.063,0.063,1.296,0.024,0.025,0.44,0.12,0.17,0,6014.9,81.7,0.14,0.058,4.032,0.03,1.829,0.042,1.325,0.073,3.4852,0.53,0.01717,0.0242882102423345,1.284540906877112,0.0235130191552026,0.0865582424921885,0.5028291659366706,0.289987433755386,0.094676953985195,0.1446542554252822,0.1133108301630476,50.48301551177718,-104.98316665695116,229.13603512572445,42.99579289049032,90.67394786537824,43.34972092475327,122.527783044332,180.7839175216086,122.01654465186137,1.698098985814113,461.6480276274417,2.152342852184404,75.02612845925614,2455263.786571593,71.91875525517389,0.0342308580875396,0.0419050753116607,False,-5.031,6.24
